molid,ABL1,ABL1_E255K,ABL1_H396P,ABL1_M351T,ABL1_Q252H,ABL1_T315I,ABL1_Y253F,AKT1,AKT2,AKT3,ALK,AMPKA1_A1B1G1,AMPKA2_A2B1G1,ARG,ARK5,Aurora.A,Aurora.B,Aurora.C,AXL,BLK,BMX,BRAF,BRAF_V599E,BRK,BRSK1,BRSK2,BTK,CAMK1D,CAMK2A,CAMK2D,CAMK4,CDK1_cyclinB,CDK2_cyclinA,CDK2_cyclinE,CDK3_cyclinE,CDK4_cyclinD,CDK5_p35,CDK6_cyclinD3,CHEK1,CHEK2,CK1a,CK1.g1,CK1.g2,CK1.g3,CK2,CLK2,CLK3,CRAF,CSK,DAPK1,DCAMKL2,DDR2,DYRK1A,DYRK1B,DYRK2,EGFR,EGFR_L858R,EGFR_L861Q,EGFR_T790M,EGFR_T790M.L858R,EPHA2,EPHA3,EPHA4,EPHB2,EPHB3,EPHB4,ERBB2,ERBB4,FER,FES,FGFR1,FGFR2,FGFR3,FGFR4,FGR,FLT1,FLT3,FLT3_D835Y,FLT4,FMS,FYN,GRK6,GRK7,GSK3A,GSK3B,HCK,HIPK1,HIPK4,IGF1R,IKKA,IKKB,IKKE,INSR,IRAK4,IRR,ITK,JAK1,JAK2,JAK3,JNK2,KDR,KIT,KIT_D816V,KIT_T6701,KIT_V560G,LCK,LOK,LRRK2,LRRK2_G2019S,LTK,LYNA,LYNB,MAP4K2,MAP4K4,MAPK1,MAPK3,MAPKAPK2,MAPKAPK3,MARK1,MARK3,MARK4,MEK1,MELK,MER,MET,MINK,MKNK1,MNK2,MRCKA,MRCKB,MSK1,MSK2,MSSK1,MST1,MST2,MST4,MUSK,NEK1,NEK2,NEK6,NEK7,NEK9,P38alpha,P38beta,P38delta,P38gamma,p70s6K1,PAK1,PAK2,PAK3,PAK5,PAK6,PAR.1Balpha,PASK,PDGFRA,PDGFRA_D842V,PDGFRA_T674I,PDGFRA_V561D,PDGFRB,PDK1,PHKG1,PHKG2,PI3K.alpha,PI3K.delta,PI4K.beta,PIM1,PIM2,PIM3,PKA,PKC.alpha,PKC.beta1,PKC.beta2,PKC.eta,PKC.gamma,PKC.iota,PKC.theta,PLK1,PRAK,PRKD1,PRKD2,PRKD3,PRKG1,PRKG2,PRKX,PTK5,PYK2,RET,RET_V804L,RET_Y791F,ROCK1,ROCK2,RON,ROS,RSK1,RSK2,RSK3,RSK4,SGK1,SGK2,SGK3,SNF1LK2_QIK,SNF1LK_SIK,SPHK1,SPHK2,SRC,SRMS,SRPK1,SYK,TBK1,TEC,TIE2,TNK1,TNK2,TRKA,TRKB,TRKC,TSSK1,TSSK2,TTK,TXK,TYK2,TYRO3,YES,ZAP70
25263116,154,154,154,154,154,157,154,,,,98,98,,154,98,183,179,183,98,154,221,,,221,3,3,154,98,98,98,98,179,291,291,290,179,290,290,98,98,166,98,167,166,166,167,179,,154,98,,127,167,167,167,225,225,225,98,98,221,154,221,221,154,221,148,208,166,166,154,,,154,154,154,182,182,154,179,154,,,286,286,221,167,167,166,179,274,,166,,98,,,179,179,166,154,259,154,183,182,154,3,98,,168,221,221,179,,,,,200,98,98,98,179,166,,,,,,,,,,,7,7,,,,,,,3,200,,,,,,,,98,,98,,,7,,154,,,98,98,,,,98,,,,179,,,,,,,6,,166,219,166,166,,,154,166,154,,154,,98,,166,98,98,98,98,,,,,129,,,187,154,,166,,154,154,98,98,,,325,98,98,98,154,179,,154,
25263117,239,239,239,239,239,92,239,,,,21,21,,239,21,167,163,167,21,239,261,,,261,12,12,239,21,21,21,21,163,254,254,255,163,255,255,21,21,42,21,43,42,42,43,163,,239,21,,286,43,43,43,249,249,249,21,21,261,239,261,261,239,261,171,64,42,42,239,,,239,239,239,166,166,239,163,239,,,270,270,261,43,43,42,163,127,,42,,21,,,163,163,42,239,241,239,167,166,239,12,21,,42,261,261,163,,,,,267,21,21,21,163,42,,,,,,,,,,,25,25,,,,,,,12,267,,,,,,,,21,,21,,,25,,239,,,21,21,,,,21,,,,163,,,,,,,24,,42,63,42,42,,,239,42,239,,239,,21,,42,21,21,21,21,,,,,161,,,175,239,,42,,239,239,21,21,,,159,21,21,21,239,163,,239,
25263118,195,195,195,195,195,99,195,,,,32,32,,195,32,170,110,170,32,195,265,,,265,16,16,195,32,32,32,32,110,205,205,204,110,204,204,32,32,64,32,65,64,64,65,110,,195,32,,211,65,65,65,201,201,201,32,32,265,195,265,265,195,265,135,97,64,64,195,,,195,195,195,171,171,195,110,195,,,190,190,265,65,65,64,110,132,,64,,32,,,110,110,64,195,243,195,170,171,195,16,32,,64,265,265,110,,,,,150,32,32,32,110,64,,,,,,,,,,,33,33,,,,,,,16,150,,,,,,,,32,,32,,,33,,195,,,32,32,,,,32,,,,110,,,,,,,32,,64,93,64,64,,,195,64,195,,195,,32,,64,32,32,32,32,,,,,165,,,205,195,,64,,195,195,32,32,,,165,32,32,32,195,110,,195,
25263119,220,220,220,220,220,121,220,,,,43,43,,220,43,186,127,186,43,220,281,,,281,10,10,220,43,43,43,43,127,227,227,226,127,226,226,43,43,82,43,83,82,82,83,127,,220,43,,97,83,83,83,286,286,286,43,43,281,220,281,281,220,281,231,124,82,82,220,,,220,220,220,186,186,220,127,220,,,214,214,281,83,83,82,127,114,,82,,43,,,127,127,82,220,264,220,186,186,220,10,43,,84,281,281,127,,,,,133,43,43,43,127,82,,,,,,,,,,,21,21,,,,,,,10,133,,,,,,,,43,,43,,,21,,220,,,43,43,,,,43,,,,127,,,,,,,20,,82,117,82,82,,,220,82,220,,220,,43,,82,43,43,43,43,,,,,183,,,193,220,,82,,220,220,43,43,,,271,43,43,43,220,127,,220,
25263120,196,196,196,196,196,144,196,,,,70,70,,196,70,271,228,271,70,196,274,,,274,17,17,196,70,70,70,70,228,302,302,303,228,303,303,70,70,130,70,131,130,130,131,228,,196,70,,262,131,131,131,205,205,205,70,70,274,196,274,274,196,274,138,163,130,130,196,,,196,196,196,271,271,196,228,196,,,321,321,274,131,131,130,228,134,,130,,70,,,228,228,130,196,314,196,271,271,196,17,70,,124,274,274,228,,,,,222,70,70,70,228,130,,,,,,,,,,,35,35,,,,,,,17,222,,,,,,,,70,,70,,,35,,196,,,70,70,,,,70,,,,228,,,,,,,34,,130,183,130,130,,,196,130,196,,196,,70,,130,70,70,70,70,,,,,204,,,258,196,,130,,196,196,70,70,,,204,70,70,70,196,228,,196,
25263123,269,269,269,269,269,69,269,,,,55,55,,269,55,233,266,233,55,269,328,,,328,15,15,269,55,55,55,55,266,337,337,338,266,338,338,55,55,104,55,105,104,104,105,266,,269,55,,185,105,105,105,281,281,281,55,55,328,269,328,328,269,328,208,148,104,104,269,,,269,269,269,234,234,269,266,269,,,334,334,328,105,105,104,266,168,,104,,55,,,266,266,104,269,301,269,233,234,269,15,55,,102,328,328,266,,,,,109,55,55,55,266,104,,,,,,,,,,,31,31,,,,,,,15,109,,,,,,,,55,,55,,,31,,269,,,55,55,,,,55,,,,266,,,,,,,30,,104,150,104,104,,,269,104,269,,269,,55,,104,55,55,55,55,,,,,229,,,245,269,,104,,269,269,55,55,,,313,55,55,55,269,266,,269,
25263124,260,260,260,260,260,59,260,,,,50,50,,260,50,255,242,255,50,260,319,,,319,18,18,260,50,50,50,50,242,312,312,313,242,313,313,50,50,94,50,95,94,94,95,242,,260,50,,301,95,95,95,195,195,195,50,50,319,260,319,319,260,319,127,136,94,94,260,,,260,260,260,256,256,260,242,260,,,303,303,319,95,95,94,242,200,,94,,50,,,242,242,94,260,310,260,255,256,260,18,50,,94,319,319,242,,,,,134,50,50,50,242,94,,,,,,,,,,,37,37,,,,,,,18,134,,,,,,,,50,,50,,,37,,260,,,50,50,,,,50,,,,242,,,,,,,36,,94,135,94,94,,,260,94,260,,260,,50,,94,50,50,50,50,,,,,220,,,265,260,,94,,260,260,50,50,,,219,50,50,50,260,242,,260,
25263274,230,230,230,230,230,105,230,,,,58,58,,230,58,231,215,231,58,230,289,,,289,66,66,230,58,58,58,58,215,262,262,263,215,263,263,58,58,108,58,109,108,108,109,215,,230,58,,153,109,109,109,49,49,49,58,58,289,230,289,289,230,289,27,72,108,108,230,,,230,230,230,232,232,230,215,230,,,79,79,289,109,109,108,215,159,,108,,58,,,215,215,108,230,296,230,231,232,230,66,58,,108,289,289,215,,,,,170,58,58,58,215,108,,,,,,,,,,,129,129,,,,,,,66,170,,,,,,,,58,,58,,,129,,230,,,58,58,,,,58,,,,215,,,,,,,93,,108,156,108,108,,,230,108,230,,230,,58,,108,58,58,58,58,,,,,187,,,241,230,,108,,230,230,58,58,,,166,58,58,58,230,215,,230,
42618163,236,236,236,236,236,177,236,,,,276,276,,236,276,73,91,73,276,236,193,,,193,70,70,236,276,276,276,276,91,98,98,99,91,99,99,276,276,161,276,160,161,161,160,91,,236,276,,253,160,160,160,93,93,93,276,276,193,236,193,193,236,193,51,126,161,161,236,,,236,236,236,72,72,236,91,236,,,164,164,193,160,160,161,91,84,,161,,276,,,91,91,161,236,109,236,73,72,236,70,276,,295,193,193,91,,,,,106,276,276,276,91,161,,,,,,,,,,,102,102,,,,,,,70,106,,,,,,,,276,,276,,,137,,236,,,276,276,,,,276,,,,91,,,,,,,104,,161,118,161,161,,,236,161,236,,236,,276,,161,276,276,276,276,,,,,110,,,65,236,,161,,236,236,276,276,,,51,276,276,276,236,91,,236,
42618164,164,164,164,164,164,162,164,,,,270,270,,164,270,127,118,127,270,164,242,,,242,87,87,164,270,270,270,270,118,74,74,75,118,75,75,270,270,193,270,194,193,193,194,118,,164,270,,236,194,194,194,81,81,81,270,270,242,164,242,242,164,242,45,117,193,193,164,,,164,164,164,126,126,164,118,164,,,206,206,242,194,194,193,118,37,,193,,270,,,118,118,193,164,110,164,127,126,164,87,270,,243,242,242,118,,,,,102,270,270,270,118,193,,,,,,,,,,,74,74,,,,,,,87,102,,,,,,,,270,,270,,,169,,164,,,270,270,,,,270,,,,118,,,,,,,116,,193,106,193,193,,,164,193,164,,164,,270,,193,270,270,270,270,,,,,146,,,135,164,,193,,164,164,270,270,,,37,270,270,270,164,118,,164,
44329036,49,49,49,49,49,122,49,,,,39,39,,49,39,120,73,120,39,49,92,,,92,251,251,49,39,39,39,39,73,145,145,144,73,144,144,39,39,76,39,77,76,76,77,73,,49,39,,90,77,77,77,82,82,82,39,39,92,49,92,92,49,92,268,115,76,76,49,,,49,49,49,121,121,49,73,49,,,134,134,92,77,77,76,73,64,,76,,39,,,73,73,76,49,180,49,120,121,49,251,39,,76,92,92,73,,,,,21,39,39,39,73,76,,,,,,,,,,,323,323,,,,,,,251,21,,,,,,,,39,,39,,,94,,49,,,39,39,,,,39,,,,73,,,,,,,65,,76,111,76,76,,,49,76,49,,49,,39,,76,39,39,39,39,,,,,319,,,88,49,,76,,49,49,39,39,,,304,39,39,39,49,73,,49,
44386338,96,96,96,96,96,156,96,,,,335,335,,96,335,321,340,321,335,96,162,,,162,266,266,96,335,335,335,335,340,64,64,65,340,65,65,335,335,344,335,343,344,344,343,340,,96,335,,168,343,343,343,154,154,154,335,335,162,96,162,162,96,162,281,206,344,344,96,,,96,96,96,320,320,96,340,96,,,25,25,162,343,343,344,340,216,,344,,335,,,340,340,344,96,95,96,321,320,96,266,335,,167,162,162,340,,,,,312,335,335,335,340,344,,,,,,,,,,,64,64,,,,,,,266,312,,,,,,,,335,,335,,,170,,96,,,335,335,,,,335,,,,340,,,,,,,302,,344,316,344,344,,,96,344,96,,96,,335,,344,335,335,335,335,,,,,201,,,148,96,,344,,96,96,335,335,,,32,335,335,335,96,340,,96,
44396990,293,293,293,293,293,347,293,,,,321,321,,293,321,190,131,190,321,293,336,,,336,242,242,293,321,321,321,321,131,233,233,232,131,232,232,321,321,205,321,206,205,205,206,131,,293,321,,320,206,206,206,322,322,322,321,321,336,293,336,336,293,336,298,335,205,205,293,,,293,293,293,189,189,293,131,293,,,220,220,336,206,206,205,131,240,,205,,321,,,131,131,205,293,270,293,190,189,293,242,321,,327,336,336,131,,,,,116,321,321,321,131,205,,,,,,,,,,,315,315,,,,,,,242,116,,,,,,,,321,,321,,,309,,293,,,321,321,,,,321,,,,131,,,,,,,292,,205,212,205,205,,,293,205,293,,293,,321,,205,321,321,321,321,,,,,287,,,310,293,,205,,293,293,321,321,,,345,321,321,321,293,131,,293,
44397032,337,337,337,337,337,330,337,,,,265,265,,337,265,284,243,284,265,337,329,,,329,331,331,337,265,265,265,265,243,329,329,328,243,328,328,265,265,299,265,300,299,299,300,243,,337,265,,348,300,300,300,344,344,344,265,265,329,337,329,329,337,329,347,340,299,299,337,,,337,337,337,285,285,337,243,337,,,326,326,329,300,300,299,243,192,,299,,265,,,243,243,299,337,339,337,284,285,337,331,265,,324,329,329,243,,,,,76,265,265,265,243,299,,,,,,,,,,,348,348,,,,,,,331,76,,,,,,,,265,,265,,,345,,337,,,265,265,,,,265,,,,243,,,,,,,295,,299,302,299,299,,,337,299,337,,337,,265,,299,265,265,265,265,,,,,230,,,335,337,,299,,337,337,265,265,,,322,265,265,265,337,243,,337,
44397147,289,289,289,289,289,346,289,,,,339,339,,289,339,242,193,242,339,289,334,,,334,238,238,289,339,339,339,339,193,307,307,306,193,306,306,339,339,247,339,248,247,247,248,193,,289,339,,318,248,248,248,320,320,320,339,339,334,289,334,334,289,334,328,332,247,247,289,,,289,289,289,241,241,289,193,289,,,302,302,334,248,248,247,193,282,,247,,339,,,193,193,247,289,324,289,242,241,289,238,339,,325,334,334,193,,,,,155,339,339,339,193,247,,,,,,,,,,,307,307,,,,,,,238,155,,,,,,,,339,,339,,,307,,289,,,339,339,,,,339,,,,193,,,,,,,288,,247,245,247,247,,,289,247,289,,289,,339,,247,339,339,339,339,,,,,285,,,308,289,,247,,289,289,339,339,,,315,339,339,339,289,193,,289,
44397201,268,268,268,268,268,340,268,,,,266,266,,268,266,260,210,260,266,268,326,,,326,255,255,268,266,266,266,266,210,319,319,318,210,318,318,266,266,267,266,268,267,267,268,210,,268,266,,308,268,268,268,308,308,308,266,266,326,268,326,326,268,326,334,326,267,267,268,,,268,268,268,259,259,268,210,268,,,314,314,326,268,268,267,210,297,,267,,266,,,210,210,267,268,333,268,260,259,268,255,266,,315,326,326,210,,,,,137,266,266,266,210,267,,,,,,,,,,,325,325,,,,,,,255,137,,,,,,,,266,,266,,,310,,268,,,266,266,,,,266,,,,210,,,,,,,296,,267,241,267,267,,,268,267,268,,268,,266,,267,266,266,266,266,,,,,295,,,302,268,,267,,268,268,266,266,,,346,266,266,266,268,210,,268,
44397250,333,333,333,333,333,324,333,,,,288,288,,333,288,274,231,274,288,333,317,,,317,329,329,333,288,288,288,288,231,327,327,326,231,326,326,288,288,291,288,292,291,291,292,231,,333,288,,346,292,292,292,340,340,340,288,288,317,333,317,317,333,317,345,343,291,291,333,,,333,333,333,275,275,333,231,333,,,324,324,317,292,292,291,231,171,,291,,288,,,231,231,291,333,336,333,274,275,333,329,288,,332,317,317,231,,,,,60,288,288,288,231,291,,,,,,,,,,,346,346,,,,,,,329,60,,,,,,,,288,,288,,,344,,333,,,288,288,,,,288,,,,231,,,,,,,315,,291,287,291,291,,,333,291,333,,333,,288,,291,288,288,288,288,,,,,217,,,327,333,,291,,333,333,288,288,,,312,288,288,288,333,231,,333,
44397453,339,339,339,339,339,348,339,,,,325,325,,339,325,254,206,254,325,339,333,,,333,314,314,339,325,325,325,325,206,311,311,310,206,310,310,325,325,261,325,262,261,261,262,206,,339,325,,347,262,262,262,345,345,345,325,325,333,339,333,333,339,333,331,347,261,261,339,,,339,339,339,253,253,339,206,339,,,308,308,333,262,262,261,206,201,,261,,325,,,206,206,261,339,327,339,254,253,339,314,325,,346,333,333,206,,,,,262,325,325,325,206,261,,,,,,,,,,,345,345,,,,,,,314,262,,,,,,,,325,,325,,,341,,339,,,325,325,,,,325,,,,206,,,,,,,332,,261,263,261,261,,,339,261,339,,339,,325,,261,325,325,325,325,,,,,239,,,346,339,,261,,339,339,325,325,,,326,325,325,325,339,206,,339,
44397710,306,306,306,306,306,349,306,,,,305,305,,306,305,262,212,262,305,306,299,,,299,219,219,306,305,305,305,305,212,321,321,320,212,320,320,305,305,271,305,272,271,271,272,212,,306,305,,328,272,272,272,273,273,273,305,305,299,306,299,299,306,299,202,300,271,271,306,,,306,306,306,261,261,306,212,306,,,316,316,299,272,272,271,212,214,,271,,305,,,212,212,271,306,325,306,262,261,306,219,305,,331,299,299,212,,,,,269,305,305,305,212,271,,,,,,,,,,,299,299,,,,,,,219,269,,,,,,,,305,,305,,,297,,306,,,305,305,,,,305,,,,212,,,,,,,274,,271,272,271,271,,,306,271,306,,306,,305,,271,305,305,305,305,,,,,198,,,293,306,,271,,306,306,305,305,,,328,305,305,305,306,212,,306,
44410704,242,242,242,242,242,232,242,,,,71,71,,242,71,131,170,131,71,242,23,,,23,59,59,242,71,71,71,71,170,238,238,239,170,239,239,71,71,132,71,133,132,132,133,170,,242,71,,215,133,133,133,53,53,53,71,71,23,242,23,23,242,23,30,78,132,132,242,,,242,242,242,130,130,242,170,242,,,41,41,23,133,133,132,170,175,,132,,71,,,170,170,132,242,193,242,131,130,242,59,71,,126,23,23,170,,,,,293,71,71,71,170,132,,,,,,,,,,,119,119,,,,,,,59,293,,,,,,,,71,,71,,,115,,242,,,71,71,,,,71,,,,170,,,,,,,92,,132,186,132,132,,,242,132,242,,242,,71,,132,71,71,71,71,,,,,12,,,137,242,,132,,242,242,71,71,,,144,71,71,71,242,170,,242,
44418532,97,97,97,97,97,210,97,,,,250,250,,97,250,205,268,205,250,97,11,,,11,168,168,97,250,250,250,250,268,270,270,271,268,271,271,250,250,313,250,314,313,313,314,268,,97,250,,170,314,314,314,156,156,156,250,250,11,97,11,11,97,11,282,209,313,313,97,,,97,97,97,206,206,97,268,97,,,323,323,11,314,314,313,268,146,,313,,250,,,268,268,313,97,274,97,205,206,97,168,250,,169,11,11,268,,,,,313,250,250,250,268,313,,,,,,,,,,,265,265,,,,,,,168,313,,,,,,,,250,,250,,,172,,97,,,250,250,,,,250,,,,268,,,,,,,222,,313,314,313,313,,,97,313,97,,97,,250,,313,250,250,250,250,,,,,5,,,150,97,,313,,97,97,250,250,,,172,250,250,250,97,268,,97,
44418533,150,150,150,150,150,271,150,,,,311,311,,150,311,323,341,323,311,150,17,,,17,267,267,150,311,311,311,311,341,272,272,273,341,273,273,311,311,338,311,339,338,338,339,341,,150,311,,228,339,339,339,222,222,222,311,311,17,150,17,17,150,17,318,263,338,338,150,,,150,150,150,322,322,150,341,150,,,329,329,17,339,339,338,341,147,,338,,311,,,341,341,338,150,302,150,323,322,150,267,311,,229,17,17,341,,,,,280,311,311,311,341,338,,,,,,,,,,,266,266,,,,,,,267,280,,,,,,,,311,,311,,,238,,150,,,311,311,,,,311,,,,341,,,,,,,304,,338,348,338,338,,,150,338,150,,150,,311,,338,311,311,311,311,,,,,8,,,222,150,,338,,150,150,311,311,,,173,311,311,311,150,341,,150,
44418540,133,133,133,133,133,266,133,,,,240,240,,133,240,315,323,315,240,133,13,,,13,107,107,133,240,240,240,240,323,246,246,247,323,247,247,240,240,306,240,305,306,306,305,323,,133,240,,210,305,305,305,200,200,200,240,240,13,133,13,13,133,13,336,248,306,306,133,,,133,133,133,316,316,133,323,133,,,315,315,13,305,305,306,323,40,,306,,240,,,323,323,306,133,287,133,315,316,133,107,240,,211,13,13,323,,,,,330,240,240,240,323,306,,,,,,,,,,,193,193,,,,,,,107,330,,,,,,,,240,,240,,,201,,133,,,240,240,,,,240,,,,323,,,,,,,144,,306,330,306,306,,,133,306,133,,133,,240,,306,240,240,240,240,,,,,6,,,200,133,,306,,133,133,240,240,,,155,240,240,240,133,323,,133,
44418545,169,169,169,169,169,282,169,,,,316,316,,169,316,299,328,299,316,169,15,,,15,180,180,169,316,316,316,316,328,322,322,323,328,323,323,316,316,340,316,341,340,340,341,328,,169,316,,240,341,341,341,240,240,240,316,316,15,169,15,15,169,15,324,278,340,340,169,,,169,169,169,300,300,169,328,169,,,335,335,15,341,341,340,328,162,,340,,316,,,328,328,340,169,326,169,299,300,169,180,316,,251,15,15,328,,,,,318,316,316,316,328,340,,,,,,,,,,,273,273,,,,,,,180,318,,,,,,,,316,,316,,,254,,169,,,316,316,,,,316,,,,328,,,,,,,240,,340,340,340,340,,,169,340,169,,169,,316,,340,316,316,316,316,,,,,7,,,238,169,,340,,169,169,316,316,,,246,316,316,316,169,328,,169,
44418546,281,281,281,281,281,168,281,,,,281,281,,281,281,265,222,265,281,281,5,,,5,86,86,281,281,281,281,281,222,210,210,211,222,211,211,281,281,281,281,282,281,281,282,222,,281,281,,243,282,282,282,307,307,307,281,281,5,281,5,5,281,5,247,324,281,281,281,,,281,281,281,266,266,281,222,281,,,235,235,5,282,282,281,222,163,,281,,281,,,222,222,281,281,260,281,265,266,281,86,281,,319,5,5,222,,,,,336,281,281,281,222,281,,,,,,,,,,,163,163,,,,,,,86,336,,,,,,,,281,,281,,,167,,281,,,281,281,,,,281,,,,222,,,,,,,114,,281,281,281,281,,,281,281,281,,281,,281,,281,281,281,281,281,,,,,2,,,275,281,,281,,281,281,281,281,,,121,281,281,281,281,222,,281,
44418547,277,277,277,277,277,106,277,,,,277,277,,277,277,261,218,261,277,277,1,,,1,223,223,277,277,277,277,277,218,116,116,117,218,117,117,277,277,275,277,276,275,275,276,218,,277,277,,235,276,276,276,231,231,231,277,277,1,277,1,1,277,1,154,264,275,275,277,,,277,277,277,262,262,277,218,277,,,59,59,1,276,276,275,218,151,,275,,277,,,218,218,275,277,158,277,261,262,277,223,277,,317,1,1,218,,,,,333,277,277,277,218,275,,,,,,,,,,,124,124,,,,,,,223,333,,,,,,,,277,,277,,,301,,277,,,277,277,,,,277,,,,218,,,,,,,276,,275,278,275,275,,,277,275,277,,277,,277,,275,277,277,277,277,,,,,0,,,271,277,,275,,277,277,277,277,,,62,277,277,277,277,218,,277,
44418555,37,37,37,37,37,107,37,,,,278,278,,37,278,207,272,207,278,37,3,,,3,171,171,37,278,278,278,278,272,280,280,281,272,281,281,278,278,315,278,316,315,315,316,272,,37,278,,70,316,316,316,62,62,62,278,278,3,37,3,3,37,3,239,89,315,315,37,,,37,37,37,208,208,37,272,37,,,289,289,3,316,316,315,272,152,,315,,278,,,272,272,315,37,277,37,207,208,37,171,278,,71,3,3,272,,,,,334,278,278,278,272,315,,,,,,,,,,,268,268,,,,,,,171,334,,,,,,,,278,,278,,,72,,37,,,278,278,,,,278,,,,272,,,,,,,228,,315,289,315,315,,,37,315,37,,37,,278,,315,278,278,278,278,,,,,1,,,68,37,,315,,37,37,278,278,,,178,278,278,278,37,272,,37,
44418556,170,170,170,170,170,62,170,,,,282,282,,170,282,215,278,215,282,170,9,,,9,181,181,170,282,282,282,282,278,150,150,151,278,151,151,282,282,321,282,322,321,321,322,278,,170,282,,242,322,322,322,183,183,183,282,282,9,170,9,9,170,9,120,237,321,321,170,,,170,170,170,216,216,170,278,170,,,121,121,9,322,322,321,278,164,,321,,282,,,278,278,321,170,200,170,215,216,170,181,282,,253,9,9,278,,,,,337,282,282,282,278,321,,,,,,,,,,,162,162,,,,,,,181,337,,,,,,,,282,,282,,,256,,170,,,282,282,,,,282,,,,278,,,,,,,242,,321,295,321,321,,,170,321,170,,170,,282,,321,282,282,282,282,,,,,4,,,225,170,,321,,170,170,282,282,,,82,282,282,282,170,278,,170,
44418572,250,250,250,250,250,244,250,,,,295,295,,250,295,237,285,237,295,250,7,,,7,284,284,250,295,295,295,295,285,300,300,301,285,301,301,295,295,327,295,326,327,327,326,285,,250,295,,297,326,326,326,302,302,302,295,295,7,250,7,7,250,7,299,317,327,327,250,,,250,250,250,238,238,250,285,250,,,325,325,7,326,326,327,285,184,,327,,295,,,285,285,327,250,304,250,237,238,250,284,295,,303,7,7,285,,,,,297,295,295,295,285,327,,,,,,,,,,,284,284,,,,,,,284,297,,,,,,,,295,,295,,,302,,250,,,295,295,,,,295,,,,285,,,,,,,312,,327,320,327,327,,,250,327,250,,250,,295,,327,295,295,295,295,,,,,3,,,255,250,,327,,250,250,295,295,,,201,295,295,295,250,285,,250,
44431824,307,307,307,307,307,117,307,,,,212,212,,307,212,335,348,335,212,307,169,,,169,262,262,307,212,212,212,212,348,248,248,249,348,249,249,212,212,278,212,277,278,278,277,348,,307,212,,197,277,277,277,328,328,328,212,212,169,307,169,169,307,169,313,316,278,278,307,,,307,307,307,336,336,307,348,307,,,225,225,169,277,277,278,348,215,,278,,212,,,348,348,278,307,290,307,335,336,307,262,212,,292,169,169,348,,,,,270,212,212,212,348,278,,,,,,,,,,,252,252,,,,,,,262,270,,,,,,,,212,,212,,,319,,307,,,212,212,,,,212,,,,348,,,,,,,255,,278,312,278,278,,,307,278,307,,307,,212,,278,212,212,212,212,,,,,97,,,320,307,,278,,307,307,212,212,,,156,212,212,212,307,348,,307,
44433171,231,231,231,231,231,277,231,,,,272,272,,231,272,136,85,136,272,231,301,,,301,178,178,231,272,272,272,272,85,169,169,168,85,168,168,272,272,149,272,148,149,149,148,85,,231,272,,279,148,148,148,294,294,294,272,272,301,231,301,301,231,301,284,308,149,149,231,,,231,231,231,137,137,231,85,231,,,154,154,301,148,148,149,85,76,,149,,272,,,85,85,149,231,204,231,136,137,231,178,272,,291,301,301,85,,,,,39,272,272,272,85,149,,,,,,,,,,,269,269,,,,,,,178,39,,,,,,,,272,,272,,,277,,231,,,272,272,,,,272,,,,85,,,,,,,236,,149,52,149,149,,,231,149,231,,231,,272,,149,272,272,272,272,,,,,203,,,229,231,,149,,231,231,272,272,,,276,272,272,272,231,85,,231,
44433173,205,205,205,205,205,245,205,,,,261,261,,205,261,134,83,134,261,205,153,,,153,116,116,205,261,261,261,261,83,165,165,164,83,164,164,261,261,145,261,144,145,145,144,83,,205,261,,263,144,144,144,209,209,209,261,261,153,205,153,153,205,153,140,252,145,145,205,,,205,205,205,135,135,205,83,205,,,152,152,153,144,144,145,83,53,,145,,261,,,83,83,145,205,201,205,134,135,205,116,261,,277,153,153,83,,,,,43,261,261,261,83,145,,,,,,,,,,,178,178,,,,,,,116,43,,,,,,,,261,,261,,,213,,205,,,261,261,,,,261,,,,83,,,,,,,158,,145,49,145,145,,,205,145,205,,205,,261,,145,261,261,261,261,,,,,86,,,261,205,,145,,205,205,261,261,,,92,261,261,261,205,83,,205,
44536036,129,129,129,129,129,85,129,,,,216,216,,129,216,291,270,291,216,129,206,,,206,149,149,129,216,216,216,216,270,130,130,131,270,131,131,216,216,280,216,279,280,280,279,270,,129,216,,25,279,279,279,141,141,141,216,216,206,129,206,206,129,206,89,186,280,280,129,,,129,129,129,290,290,129,270,129,,,243,243,206,279,279,280,270,28,,280,,216,,,270,270,280,129,179,129,291,290,129,149,216,,205,206,206,270,,,,,225,216,216,216,270,280,,,,,,,,,,,138,138,,,,,,,149,225,,,,,,,,216,,216,,,216,,129,,,216,216,,,,216,,,,270,,,,,,,198,,280,315,280,280,,,129,280,129,,129,,216,,280,216,216,216,216,,,,,254,,,194,129,,280,,129,129,216,216,,,69,216,216,216,129,270,,129,
