molid,ABL1,ABL1_E255K,ABL1_H396P,ABL1_M351T,ABL1_Q252H,ABL1_T315I,ABL1_Y253F,AKT1,AKT2,AKT3,ALK,AMPKA1_A1B1G1,AMPKA2_A2B1G1,ARG,ARK5,Aurora.A,Aurora.B,Aurora.C,AXL,BLK,BMX,BRAF,BRAF_V599E,BRK,BRSK1,BRSK2,BTK,CAMK1D,CAMK2A,CAMK2D,CAMK4,CDK1_cyclinB,CDK2_cyclinA,CDK2_cyclinE,CDK3_cyclinE,CDK4_cyclinD,CDK5_p35,CDK6_cyclinD3,CHEK1,CHEK2,CK1a,CK1.g1,CK1.g2,CK1.g3,CK2,CLK2,CLK3,CRAF,CSK,DAPK1,DCAMKL2,DDR2,DYRK1A,DYRK1B,DYRK2,EGFR,EGFR_L858R,EGFR_L861Q,EGFR_T790M,EGFR_T790M.L858R,EPHA2,EPHA3,EPHA4,EPHB2,EPHB3,EPHB4,ERBB2,ERBB4,FER,FES,FGFR1,FGFR2,FGFR3,FGFR4,FGR,FLT1,FLT3,FLT3_D835Y,FLT4,FMS,FYN,GRK6,GRK7,GSK3A,GSK3B,HCK,HIPK1,HIPK4,IGF1R,IKKA,IKKB,IKKE,INSR,IRAK4,IRR,ITK,JAK1,JAK2,JAK3,JNK2,KDR,KIT,KIT_D816V,KIT_T6701,KIT_V560G,LCK,LOK,LRRK2,LRRK2_G2019S,LTK,LYNA,LYNB,MAP4K2,MAP4K4,MAPK1,MAPK3,MAPKAPK2,MAPKAPK3,MARK1,MARK3,MARK4,MEK1,MELK,MER,MET,MINK,MKNK1,MNK2,MRCKA,MRCKB,MSK1,MSK2,MSSK1,MST1,MST2,MST4,MUSK,NEK1,NEK2,NEK6,NEK7,NEK9,P38alpha,P38beta,P38delta,P38gamma,p70s6K1,PAK1,PAK2,PAK3,PAK5,PAK6,PAR.1Balpha,PASK,PDGFRA,PDGFRA_D842V,PDGFRA_T674I,PDGFRA_V561D,PDGFRB,PDK1,PHKG1,PHKG2,PI3K.alpha,PI3K.delta,PI4K.beta,PIM1,PIM2,PIM3,PKA,PKC.alpha,PKC.beta1,PKC.beta2,PKC.eta,PKC.gamma,PKC.iota,PKC.theta,PLK1,PRAK,PRKD1,PRKD2,PRKD3,PRKG1,PRKG2,PRKX,PTK5,PYK2,RET,RET_V804L,RET_Y791F,ROCK1,ROCK2,RON,ROS,RSK1,RSK2,RSK3,RSK4,SGK1,SGK2,SGK3,SNF1LK2_QIK,SNF1LK_SIK,SPHK1,SPHK2,SRC,SRMS,SRPK1,SYK,TBK1,TEC,TIE2,TNK1,TNK2,TRKA,TRKB,TRKC,TSSK1,TSSK2,TTK,TXK,TYK2,TYRO3,YES,ZAP70
16048415,192,192,192,192,192,20,192,152,152,152,152,152,152,192,152,189,295,189,152,192,143,295,295,143,96,96,192,152,152,152,152,295,178,178,179,295,179,179,152,152,222,152,221,222,222,221,295,37,192,152,152,260,221,221,221,264,264,264,152,152,143,192,143,143,192,143,263,274,222,222,192,192,192,192,192,192,190,190,192,295,192,152,0,73,73,143,221,221,222,295,0,295,222,295,152,295,37,295,295,222,192,230,192,189,190,192,96,152,152,240,143,143,295,97,295,295,152,306,152,152,152,295,222,263,96,97,20,126,152,152,99,295,96,177,177,101,96,96,96,0,306,96,306,306,295,295,152,192,306,306,152,101,152,152,192,183,295,192,192,96,152,152,0,295,295,152,295,152,306,295,295,295,37,152,192,97,126,152,222,184,222,222,152,101,192,222,192,152,192,152,152,97,222,152,152,152,152,295,295,97,96,79,0,79,197,192,295,222,295,192,192,152,152,126,101,101,152,152,152,192,295,295,192,152
16051023,253,253,253,253,253,38,253,47,47,47,47,47,47,253,47,279,240,279,47,253,318,240,240,318,19,19,253,47,47,47,47,240,308,308,309,240,309,309,47,47,88,47,89,88,88,89,240,200,253,47,47,271,89,89,89,191,191,191,47,47,318,253,318,318,253,318,124,127,88,88,253,253,253,253,253,253,278,278,253,240,253,47,191,299,299,318,89,89,88,240,191,240,88,240,47,240,200,240,240,88,253,320,253,279,278,253,19,47,47,88,318,318,240,173,240,240,47,132,47,47,47,240,88,124,19,173,38,229,47,47,146,240,19,39,39,214,19,19,19,191,132,19,132,132,240,240,47,253,132,132,47,214,47,47,253,39,240,253,253,19,47,47,191,240,240,47,240,47,132,240,240,240,200,47,253,173,38,47,88,126,88,88,47,214,253,88,253,47,253,47,47,173,88,47,47,47,47,240,240,173,19,218,191,218,285,253,240,88,240,253,253,47,47,229,214,214,47,47,47,253,240,240,253,47
16099859,259,259,259,259,259,287,259,201,201,201,201,201,201,259,201,112,68,112,201,259,69,68,68,69,98,98,259,201,201,201,201,68,135,135,134,68,134,134,201,201,121,201,120,121,121,120,68,206,259,201,201,43,120,120,120,269,269,269,201,201,69,259,69,69,259,69,198,294,121,121,259,259,259,259,259,259,113,113,259,68,259,201,199,124,124,69,120,120,121,68,199,68,121,68,201,68,206,68,68,121,259,168,259,112,113,259,98,201,201,284,69,69,68,236,68,68,201,201,201,201,201,68,121,198,98,236,287,154,201,201,42,68,98,181,181,258,98,98,98,199,201,98,201,201,68,68,201,259,201,201,201,258,201,201,259,187,68,259,259,98,201,201,199,68,68,201,68,201,201,68,68,68,206,201,259,236,130,201,121,146,121,121,201,258,259,121,259,201,259,201,201,236,121,201,201,201,201,68,68,236,98,36,199,36,227,259,68,121,68,259,259,201,201,154,258,258,201,201,201,259,68,68,259,201
16219401,89,89,89,89,89,197,89,297,297,297,297,297,297,89,297,156,101,156,297,89,152,101,101,152,244,244,89,297,297,297,297,101,138,138,139,101,139,139,297,297,177,297,176,177,177,176,101,160,89,297,297,154,176,176,176,144,144,144,297,297,152,89,152,152,89,152,259,194,177,177,89,89,89,89,89,89,157,157,89,101,89,297,290,176,176,152,176,176,177,101,290,101,177,101,297,101,160,101,101,177,89,188,89,156,157,89,244,297,297,157,152,152,101,54,101,101,297,124,297,297,297,101,177,259,244,54,197,135,297,297,165,101,244,146,146,73,244,244,244,290,124,244,124,124,101,101,297,89,124,124,297,73,297,297,89,160,101,89,89,244,297,297,290,101,101,297,101,297,124,101,101,101,160,297,89,54,294,297,177,136,177,177,297,73,89,177,89,297,89,297,297,54,177,297,297,297,297,101,101,54,244,178,290,178,140,89,101,177,101,89,89,297,297,135,73,73,297,297,297,89,101,101,89,297
16236469,346,346,346,346,346,276,346,341,341,341,341,341,341,346,341,349,349,349,341,346,349,349,349,349,334,334,346,341,341,341,341,349,349,349,349,349,349,349,341,341,348,341,347,348,348,347,349,265,346,341,341,335,347,347,347,347,347,347,341,341,349,346,349,349,346,349,337,348,348,348,346,346,346,346,346,346,349,349,346,349,346,341,346,327,327,349,347,347,348,349,346,349,348,349,341,349,265,349,349,348,346,349,346,349,349,346,334,341,341,348,349,349,349,349,349,349,341,345,341,341,341,349,348,337,334,349,276,349,341,341,4,349,334,349,349,348,334,334,334,346,345,334,345,345,349,349,341,346,345,345,341,348,341,341,346,347,349,346,346,334,341,341,346,349,349,341,349,341,345,349,349,349,265,341,346,349,346,341,348,349,348,348,341,348,346,348,346,341,346,341,341,349,348,341,341,341,341,349,349,349,334,301,346,301,349,346,349,348,349,346,346,341,341,349,348,348,341,341,341,346,349,349,346,341
16664858,304,304,304,304,304,36,304,146,146,146,146,146,146,304,146,316,301,316,146,304,145,301,301,145,224,224,304,146,146,146,146,301,343,343,343,301,343,343,146,146,212,146,211,212,212,211,301,135,304,146,146,167,211,211,211,326,326,326,146,146,145,304,145,145,304,145,332,268,212,212,304,304,304,304,304,304,315,315,304,301,304,146,329,241,241,145,211,211,212,301,329,301,212,301,146,301,135,301,301,212,304,343,304,316,315,304,224,146,146,234,145,145,301,327,301,301,146,223,146,146,146,301,212,332,224,327,36,288,146,146,2,301,224,301,301,308,224,224,224,329,223,224,223,223,301,301,146,304,223,223,146,308,146,146,304,303,301,304,304,224,146,146,329,301,301,146,301,146,223,301,301,301,135,146,304,327,191,146,212,264,212,212,146,308,304,212,304,146,304,146,146,327,212,146,146,146,146,301,301,327,224,80,329,80,319,304,301,212,301,304,304,146,146,288,308,308,146,146,146,304,301,301,304,146
17892742,25,25,25,25,25,43,25,37,37,37,37,37,37,25,37,58,30,58,37,25,50,30,30,50,250,250,25,37,37,37,37,30,61,61,60,30,60,60,37,37,59,37,58,59,59,58,30,176,25,37,37,48,58,58,58,44,44,44,37,37,50,25,50,50,25,50,155,65,59,59,25,25,25,25,25,25,59,59,25,30,25,37,116,58,58,50,58,58,59,30,116,30,59,30,37,30,176,30,30,59,25,87,25,58,59,25,250,37,37,49,50,50,30,47,30,30,37,20,37,37,37,30,59,155,250,47,43,53,37,37,224,30,250,312,312,253,250,250,250,116,20,250,20,20,30,30,37,25,20,20,37,253,37,37,25,50,30,25,25,250,37,37,116,30,30,37,30,37,20,30,30,30,176,37,25,47,63,37,59,77,59,59,37,253,25,59,25,37,25,37,37,47,59,37,37,37,37,30,30,47,250,318,116,318,50,25,30,59,30,25,25,37,37,53,253,253,37,37,37,25,30,30,25,37
18536613,184,184,184,184,184,222,184,147,147,147,147,147,147,184,147,158,102,158,147,184,262,102,102,262,265,265,184,147,147,147,147,102,195,195,194,102,194,194,147,147,179,147,178,179,179,178,102,332,184,147,147,169,178,178,178,258,258,258,147,147,262,184,262,262,184,262,311,271,179,179,184,184,184,184,184,184,159,159,184,102,184,147,124,178,178,262,178,178,179,102,124,102,179,102,147,102,332,102,102,179,184,228,184,158,159,184,265,147,147,236,262,262,102,39,102,102,147,4,147,147,147,102,179,311,265,39,222,289,147,147,335,102,265,333,333,338,265,265,265,124,4,265,4,4,102,102,147,184,4,4,147,338,147,147,184,270,102,184,184,265,147,147,124,102,102,147,102,147,4,102,102,102,332,147,184,39,193,147,179,100,179,179,147,338,184,179,184,147,184,147,147,39,179,147,147,147,147,102,102,39,265,340,124,340,252,184,102,179,102,184,184,147,147,289,338,338,147,147,147,184,102,102,184,147
18536627,225,225,225,225,225,213,225,173,173,173,173,173,173,225,173,184,125,184,173,225,302,125,125,302,312,312,225,173,173,173,173,125,225,225,224,125,224,224,173,173,203,173,204,203,203,204,125,253,225,173,173,237,204,204,204,290,290,290,173,173,302,225,302,302,225,302,304,280,203,203,225,225,225,225,225,225,185,185,225,125,225,173,117,212,212,302,204,204,203,125,117,125,203,125,173,125,253,125,125,203,225,261,225,184,185,225,312,173,173,254,302,302,125,48,125,125,173,1,173,173,173,125,203,304,312,48,213,312,173,173,304,125,312,230,230,137,312,312,312,117,1,312,1,1,125,125,173,225,1,1,173,137,173,173,225,292,125,225,225,312,173,173,117,125,125,173,125,173,1,125,125,125,253,173,225,48,219,173,203,121,203,203,173,137,225,203,225,173,225,173,173,48,203,173,173,173,173,125,125,48,312,347,117,347,280,225,125,203,125,225,225,173,173,312,137,137,173,173,173,225,125,125,225,173
21701565,2,2,2,2,2,242,2,85,85,85,85,85,85,2,85,47,96,47,85,2,4,96,96,4,29,29,2,85,85,85,85,96,187,187,186,96,186,186,85,85,150,85,151,150,150,151,96,155,2,85,85,4,151,151,151,4,4,4,85,85,4,2,4,4,2,4,36,8,150,150,2,2,2,2,2,2,46,46,2,96,2,85,327,172,172,4,151,151,150,96,327,96,150,96,85,96,155,96,96,150,2,70,2,47,46,2,29,85,85,5,4,4,96,183,96,96,85,325,85,85,85,96,150,36,29,183,242,23,85,85,273,96,29,59,59,130,29,29,29,327,325,29,325,325,96,96,85,2,325,325,85,130,85,85,2,4,96,2,2,29,85,85,327,96,96,85,96,85,325,96,96,96,155,85,2,183,52,85,150,185,150,150,85,130,2,150,2,85,2,85,85,183,150,85,85,85,85,96,96,183,29,116,327,116,4,2,96,150,96,2,2,85,85,23,130,130,85,85,85,2,96,96,2,85
21951965,111,111,111,111,111,184,111,130,130,130,130,130,130,111,130,107,226,107,130,111,180,226,226,180,44,44,111,130,130,130,130,226,288,288,289,226,289,289,130,130,194,130,193,194,194,193,226,146,111,130,130,193,193,193,193,9,9,9,130,130,180,111,180,180,111,180,4,12,194,194,111,111,111,111,111,111,106,106,111,226,111,130,217,255,255,180,193,193,194,226,217,226,194,226,130,226,146,226,226,194,111,160,111,107,106,111,44,130,130,191,180,180,226,252,226,226,130,142,130,130,130,226,194,4,44,252,184,65,130,130,219,226,44,89,89,186,44,44,44,217,142,44,142,142,226,226,130,111,142,142,130,186,130,130,111,85,226,111,111,44,130,130,217,226,226,130,226,130,142,226,226,226,146,130,111,252,72,130,194,243,194,194,130,186,111,194,111,130,111,130,130,252,194,130,130,130,130,226,226,252,44,232,217,232,111,111,226,194,226,111,111,130,130,65,186,186,130,130,130,111,226,226,111,130
22464113,119,119,119,119,119,170,119,76,76,76,76,76,76,119,76,204,154,204,76,119,192,154,154,192,269,269,119,76,76,76,76,154,265,265,264,154,264,264,76,76,138,76,139,138,138,139,154,319,119,76,76,200,139,139,139,182,182,182,76,76,192,119,192,192,119,192,283,166,138,138,119,119,119,119,119,119,203,203,119,154,119,76,41,256,256,192,139,139,138,154,41,154,138,154,76,154,319,154,154,138,119,288,119,204,203,119,269,76,76,132,192,192,154,71,154,154,76,19,76,76,76,154,138,283,269,71,170,248,76,76,325,154,269,324,324,275,269,269,269,41,19,269,19,19,154,154,76,119,19,19,76,275,76,76,119,206,154,119,119,269,76,76,41,154,154,76,154,76,19,154,154,154,319,76,119,71,115,76,138,160,138,138,76,275,119,138,119,76,119,76,76,71,138,76,76,76,76,154,154,71,269,344,41,344,180,119,154,138,154,119,119,76,76,248,275,275,76,76,76,119,154,154,119,76
22464120,66,66,66,66,66,103,66,49,49,49,49,49,49,66,49,226,180,226,49,66,118,180,180,118,254,254,66,49,49,49,49,180,293,293,292,180,292,292,49,49,92,49,93,92,92,93,180,313,66,49,49,120,93,93,93,110,110,110,49,49,118,66,118,118,66,118,333,133,92,92,66,66,66,66,66,66,225,225,66,180,66,49,18,288,288,118,93,93,92,180,18,180,92,180,49,180,313,180,180,92,66,315,66,226,225,66,254,49,49,92,118,118,180,85,180,180,49,18,49,49,49,180,92,333,254,85,103,317,49,49,320,180,254,318,318,266,254,254,254,18,18,254,18,18,180,180,49,66,18,18,49,266,49,49,66,124,180,66,66,254,49,49,18,180,180,49,180,49,18,180,180,180,313,49,66,85,81,49,92,132,92,92,49,266,66,92,66,49,66,49,49,85,92,49,49,49,49,180,180,85,254,324,18,324,112,66,180,92,180,66,66,49,49,317,266,266,49,49,49,66,180,180,66,49
22609796,14,14,14,14,14,89,14,314,314,314,314,314,314,14,314,49,137,49,314,14,28,137,137,28,153,153,14,314,314,314,314,137,241,241,240,137,240,240,314,314,213,314,214,213,213,214,137,150,14,314,314,28,214,214,214,28,28,28,314,314,28,14,28,28,14,28,17,44,213,213,14,14,14,14,14,14,48,48,14,137,14,314,316,226,226,28,214,214,213,137,316,137,213,137,314,137,150,137,137,213,14,73,14,49,48,14,153,314,314,29,28,28,137,38,137,137,314,113,314,314,314,137,213,17,153,38,89,24,314,314,147,137,153,247,247,241,153,153,153,316,113,153,113,113,137,137,314,14,113,113,314,241,314,314,14,28,137,14,14,153,314,314,316,137,137,314,137,314,113,137,137,137,150,314,14,38,202,314,213,97,213,213,314,241,14,213,14,314,14,314,314,38,213,314,314,314,314,137,137,38,153,313,316,313,28,14,137,213,137,14,14,314,314,24,241,241,314,314,314,14,137,137,14,314
22727427,71,71,71,71,71,115,71,237,237,237,237,237,237,71,237,89,119,89,237,71,128,119,119,128,214,214,71,237,237,237,237,119,217,217,216,119,216,216,237,237,195,237,196,195,195,196,119,96,71,237,237,126,196,196,196,67,67,67,237,237,128,71,128,128,71,128,38,99,195,195,71,71,71,71,71,71,88,88,71,119,71,237,343,183,183,128,196,196,195,119,343,119,195,119,237,119,96,119,119,195,71,133,71,89,88,71,214,237,237,127,128,128,119,124,119,119,237,317,237,237,237,119,195,38,214,124,115,50,237,237,167,119,214,280,280,198,214,214,214,343,317,214,317,317,119,119,237,71,317,317,237,198,237,237,71,130,119,71,71,214,237,237,343,119,119,237,119,237,317,119,119,119,96,237,71,124,268,237,195,206,195,195,237,198,71,195,71,237,71,237,237,124,195,237,237,237,237,119,119,124,214,92,343,92,89,71,119,195,119,71,71,237,237,50,198,198,237,237,237,71,119,119,71,237
23646936,235,235,235,235,235,81,235,219,219,219,219,219,219,235,219,270,224,270,219,235,303,224,224,303,147,147,235,219,219,219,219,224,152,152,153,224,153,153,219,219,283,219,284,283,283,284,224,139,235,219,219,41,284,284,284,165,165,165,219,219,303,235,303,303,235,303,101,216,283,283,235,235,235,235,235,235,269,269,235,224,235,219,22,245,245,303,284,284,283,224,22,224,283,224,219,224,139,224,224,283,235,203,235,270,269,235,147,219,219,293,303,303,224,265,224,224,219,238,219,219,219,224,283,101,147,265,81,218,219,219,246,224,147,164,164,83,147,147,147,22,238,147,238,238,224,224,219,235,238,238,219,83,219,219,235,247,224,235,235,147,219,219,22,224,224,219,224,219,238,224,224,224,139,219,235,265,194,219,283,284,283,283,219,83,235,283,235,219,235,219,219,265,283,219,219,219,219,224,224,265,147,208,22,208,279,235,224,283,224,235,235,219,219,218,83,83,219,219,219,235,224,224,235,219
23646938,193,193,193,193,193,53,193,259,259,259,259,259,259,193,259,216,166,216,259,193,205,166,166,205,109,109,193,259,259,259,259,166,158,158,159,166,159,159,259,259,231,259,232,231,231,232,166,83,193,259,259,29,232,232,232,143,143,143,259,259,205,193,205,205,193,205,90,189,231,231,193,193,193,193,193,193,215,215,193,166,193,259,17,163,163,205,232,232,231,166,17,166,231,166,259,166,83,166,166,231,193,212,193,216,215,193,109,259,259,269,205,205,166,228,166,166,259,247,259,259,259,166,231,90,109,228,53,176,259,259,148,166,109,168,168,86,109,109,109,17,247,109,247,247,166,166,259,193,247,247,259,86,259,259,193,205,166,193,193,109,259,259,17,166,166,259,166,259,247,166,166,166,83,259,193,228,148,259,231,230,231,231,259,86,193,231,193,259,193,259,259,228,231,259,259,259,259,166,166,228,109,119,17,119,253,193,166,231,166,193,193,259,259,176,86,86,259,259,259,193,166,166,193,259
24180608,204,204,204,204,204,288,204,291,291,291,291,291,291,204,291,132,82,132,291,204,275,82,82,275,158,158,204,291,291,291,291,82,163,163,162,82,162,162,291,291,143,291,142,143,143,142,82,326,204,291,291,261,142,142,142,272,272,272,291,291,275,204,275,275,204,275,293,296,143,143,204,204,204,204,204,204,133,133,204,82,204,291,65,150,150,275,142,142,143,82,65,82,143,82,291,82,326,82,82,143,204,198,204,132,133,204,158,291,291,275,275,275,82,16,82,82,291,42,291,291,291,82,143,293,158,16,288,182,291,291,345,82,158,255,255,243,158,158,158,65,42,158,42,42,82,82,291,204,42,42,291,243,291,291,204,259,82,204,204,158,291,291,65,82,82,291,82,291,42,82,82,82,326,291,204,16,210,291,143,46,143,143,291,243,204,143,204,291,204,291,291,16,143,291,291,291,291,82,82,16,158,175,65,175,259,204,82,143,82,204,204,291,291,182,243,243,291,291,291,204,82,82,204,291
24856364,31,31,31,31,31,71,31,163,163,163,163,163,163,31,163,181,178,181,163,31,62,178,178,62,207,207,31,163,163,163,163,178,166,166,167,178,167,167,163,163,234,163,233,234,234,233,178,161,31,163,163,60,233,233,233,52,52,52,163,163,62,31,62,62,31,62,115,77,234,234,31,31,31,31,31,31,180,180,31,178,31,163,63,267,267,62,233,233,234,178,63,178,234,178,163,178,161,178,178,234,31,218,31,181,180,31,207,163,163,61,62,62,178,163,178,178,163,98,163,163,163,178,234,115,207,163,71,117,163,163,63,178,207,176,176,91,207,207,207,63,98,207,98,98,178,178,163,31,98,98,163,91,163,163,31,62,178,31,31,207,163,163,63,178,178,163,178,163,98,178,178,178,161,163,31,163,211,163,234,235,234,234,163,91,31,234,31,163,31,163,163,163,234,163,163,163,163,178,178,163,207,62,63,62,60,31,178,234,178,31,31,163,163,117,91,91,163,163,163,31,178,178,31,163
24896610,36,36,36,36,36,54,36,45,45,45,45,45,45,36,45,60,31,60,45,36,72,31,31,72,195,195,36,45,45,45,45,31,63,63,62,31,62,62,45,45,61,45,60,61,61,60,31,29,36,45,45,68,60,60,60,60,60,60,45,45,72,36,72,72,36,72,175,86,61,61,36,36,36,36,36,36,61,61,36,31,36,45,49,57,57,72,60,60,61,31,49,31,61,31,45,31,29,31,31,61,36,90,36,60,61,36,195,45,45,69,72,72,31,154,31,31,45,248,45,45,45,31,61,175,195,154,54,134,45,45,31,31,195,170,170,87,195,195,195,49,248,195,248,248,31,31,45,36,248,248,45,87,45,45,36,70,31,36,36,195,45,45,49,31,31,45,31,45,248,31,31,31,29,45,36,154,75,45,61,80,61,61,45,87,36,61,36,45,36,45,45,154,61,45,45,45,45,31,31,154,195,52,49,52,66,36,31,61,31,36,36,45,45,134,87,87,45,45,45,36,31,31,36,45
24949545,32,32,32,32,32,243,32,96,96,96,96,96,96,32,96,62,32,62,96,32,64,32,32,64,130,130,32,96,96,96,96,32,65,65,64,32,64,64,96,96,63,96,62,63,63,62,32,162,32,96,96,62,62,62,62,54,54,54,96,96,64,32,64,64,32,64,69,80,63,63,32,32,32,32,32,32,63,63,32,32,32,96,272,60,60,64,62,62,63,32,272,32,63,32,96,32,162,32,32,63,32,93,32,62,63,32,130,96,96,63,64,64,32,164,32,32,96,128,96,96,96,32,63,69,130,164,243,86,96,96,203,32,130,94,94,47,130,130,130,272,128,130,128,128,32,32,96,32,128,128,96,47,96,96,32,64,32,32,32,130,96,96,272,32,32,96,32,96,128,32,32,32,162,96,32,164,137,96,63,83,63,63,96,47,32,63,32,96,32,96,96,164,63,96,96,96,96,32,32,164,130,90,272,90,62,32,32,63,32,32,32,96,96,86,47,47,96,96,96,32,32,32,32,96
25023715,320,320,320,320,320,338,320,232,232,232,232,232,232,320,232,340,330,340,232,320,37,330,330,37,283,283,320,232,232,232,232,330,298,298,299,330,299,299,232,232,294,232,293,294,294,293,330,287,320,232,232,339,293,293,293,334,334,334,232,232,37,320,37,37,320,37,297,325,294,294,320,320,320,320,320,320,339,339,320,330,320,232,195,341,341,37,293,293,294,330,195,330,294,330,232,330,287,330,330,294,320,311,320,340,339,320,283,232,232,304,37,37,330,341,330,330,232,315,232,232,232,330,294,297,283,341,338,335,232,232,160,330,283,278,278,195,283,283,283,195,315,283,315,315,330,330,232,320,315,315,232,195,232,232,320,327,330,320,320,283,232,232,195,330,330,232,330,232,315,330,330,330,287,232,320,341,273,232,294,321,294,294,232,195,320,294,320,232,320,232,232,341,294,232,232,232,232,330,330,341,283,20,195,20,330,320,330,294,330,320,320,232,232,335,195,195,232,232,232,320,330,330,320,232
25093474,104,104,104,104,104,17,104,168,168,168,168,168,168,104,168,117,263,117,168,104,31,263,263,31,129,129,104,168,168,168,168,263,310,310,311,263,311,311,168,168,242,168,241,242,242,241,263,60,104,168,168,182,241,241,241,164,164,164,168,168,31,104,31,31,104,31,150,218,242,242,104,104,104,104,104,104,116,116,104,263,104,168,68,117,117,31,241,241,242,263,68,263,242,263,168,263,60,263,263,242,104,175,104,117,116,104,129,168,168,179,31,31,263,167,263,263,168,181,168,168,168,263,242,150,129,167,17,74,168,168,10,263,129,229,229,217,129,129,129,68,181,129,181,181,263,263,168,104,181,181,168,217,168,168,104,184,263,104,104,129,168,168,68,263,263,168,263,168,181,263,263,263,60,168,104,167,174,168,242,238,242,242,168,217,104,242,104,168,104,168,168,167,242,168,168,168,168,263,263,167,129,16,68,16,125,104,263,242,263,104,104,168,168,74,217,217,168,168,168,104,263,263,104,168
25190921,310,310,310,310,310,31,310,41,41,41,41,41,41,310,41,322,307,322,41,310,47,307,307,47,273,273,310,41,41,41,41,307,84,84,85,307,85,85,41,41,80,41,81,80,80,81,307,71,310,41,41,251,81,81,81,305,305,305,41,41,47,310,47,47,310,47,245,121,80,80,310,310,310,310,310,310,323,323,310,307,310,41,3,139,139,47,81,81,80,307,3,307,80,307,41,307,71,307,307,80,310,125,310,322,323,310,273,41,41,80,47,47,307,266,307,307,41,105,41,41,41,307,80,245,273,266,31,326,41,41,84,307,273,84,84,42,273,273,273,3,105,273,105,105,307,307,41,310,105,105,41,42,41,41,310,322,307,310,310,273,41,41,3,307,307,41,307,41,105,307,307,307,71,41,310,266,69,41,80,114,80,80,41,42,310,80,310,41,310,41,41,266,80,41,41,41,41,307,307,266,273,25,3,25,322,310,307,80,307,310,310,41,41,326,42,42,41,41,41,310,307,307,310,41
25190924,179,179,179,179,179,34,179,14,14,14,14,14,14,179,14,81,188,81,14,179,63,188,188,63,20,20,179,14,14,14,14,188,299,299,298,188,298,298,14,14,28,14,29,28,28,29,188,143,179,14,14,248,29,29,29,250,250,250,14,14,63,179,63,63,179,63,216,43,28,28,179,179,179,179,179,179,80,80,179,188,179,14,2,251,251,63,29,29,28,188,2,188,28,188,14,188,143,188,188,28,179,121,179,81,80,179,20,14,14,28,63,63,188,33,188,188,14,213,14,14,14,188,28,216,20,33,34,42,14,14,225,188,20,41,41,213,20,20,20,2,213,20,213,213,188,188,14,179,213,213,14,213,14,14,179,41,188,179,179,20,14,14,2,188,188,14,188,14,213,188,188,188,143,14,179,33,29,14,28,42,28,28,14,213,179,28,179,14,179,14,14,33,28,14,14,14,14,188,188,33,20,33,2,33,75,179,188,28,188,179,179,14,14,42,213,213,14,14,14,179,188,188,179,14
25190926,292,292,292,292,292,135,292,59,59,59,59,59,59,292,59,193,284,193,59,292,273,284,284,273,106,106,292,59,59,59,59,284,40,40,41,284,41,41,59,59,110,59,111,110,110,111,284,78,292,59,59,295,111,111,111,255,255,255,59,59,273,292,273,273,292,273,176,154,110,110,292,292,292,292,292,292,194,194,292,284,292,59,4,153,153,273,111,111,110,284,4,284,110,284,59,284,78,284,284,110,292,62,292,193,194,292,106,59,59,110,273,273,284,146,284,284,59,296,59,59,59,284,110,176,106,146,135,129,59,59,156,284,106,40,40,20,106,106,106,4,296,106,296,296,284,284,59,292,296,296,59,20,59,59,292,199,284,292,292,106,59,59,4,284,284,59,284,59,296,284,284,284,78,59,292,146,95,59,110,159,110,110,59,20,292,110,292,59,292,59,59,146,110,59,59,59,59,284,284,146,106,174,4,174,201,292,284,110,284,292,292,59,59,129,20,20,59,59,59,292,284,284,292,59
25210971,299,299,299,299,299,182,299,9,9,9,9,9,9,299,9,135,120,135,9,299,327,120,120,327,24,24,299,9,9,9,9,120,219,219,218,120,218,218,9,9,18,9,19,18,18,19,120,220,299,9,9,255,19,19,19,253,253,253,9,9,327,299,327,327,299,327,173,28,18,18,299,299,299,299,299,299,134,134,299,120,299,9,167,208,208,327,19,19,18,120,167,120,18,120,9,120,220,120,120,18,299,199,299,135,134,299,24,9,9,18,327,327,120,249,120,120,9,214,9,9,9,120,18,173,24,249,182,85,9,9,35,120,24,49,49,227,24,24,24,167,214,24,214,214,120,120,9,299,214,214,9,227,9,9,299,49,120,299,299,24,9,9,167,120,120,9,120,9,214,120,120,120,220,9,299,249,19,9,18,27,18,18,9,227,299,18,299,9,299,9,9,249,18,9,9,9,9,120,120,249,24,228,167,228,141,299,120,18,120,299,299,9,9,85,227,227,9,9,9,299,120,120,299,9
